DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6436247579e-04,-8.5568911367e-03,0.0000000000e+00,5.0000022574e-01,0.0000000000e+00,9.9627107382e-01,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.2577384223e-05,2.7265127310e-03,0.0000000000e+00,4.9999977426e-01,0.0000000000e+00,3.7289715838e-03,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7154432642e-05,5.8475408219e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4579399079e-03,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6517311641e-04,8.9360807163e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2171181850e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2688178355e-04,1.2331744683e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6884420067e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1220671722e-04,1.5593031156e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2814853117e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1120742252e-04,1.8954274638e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8745280579e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.5497718258e-04,2.1974831002e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.6164920777e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4630339135e-04,2.4796799728e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3584551662e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0831569983e-03,2.6977100712e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.2801575512e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0967062422e-03,2.8717499926e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2018588185e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2381373060e-03,2.9533625295e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.3367796838e-02,5.0000000000e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1283890556e-03,2.9890555134e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4716998041e-02,5.0000000000e-01,4.9999998882e-03
