DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,8.9999997616e-01,0.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.8400607296e-03,-5.8519656856e-04,0.0000000000e+00,5.5278151463e-01,0.0000000000e+00,8.9999997616e-01,3.3353285398e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.2002384668e-01,2.5142974219e-04,0.0000000000e+00,8.9443697073e-01,0.0000000000e+00,8.9999997616e-01,9.9587738514e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0564913187e-02,-2.0062850753e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,7.4579399079e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3110480805e-02,-3.0677219256e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.1673635803e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4112936815e-02,-6.0116018932e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.6884420067e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3003817083e-02,-7.8484055814e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,2.2188816220e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0489090703e-02,-1.2228440669e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,2.8745280579e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.9785892745e-03,-1.4904776314e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,3.5381678492e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5613271161e-03,-2.0336313504e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,4.3584551662e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5080043992e-03,-2.3744395638e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,5.1828593016e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.0531365303e-03,-2.9732451146e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,6.2018588185e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.4520429037e-03,-3.3862263416e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,7.2169736028e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3092805682e-02,-3.9956292667e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,8.4716998041e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5390842789e-02,-4.4938722508e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,9.7081474960e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7617485424e-02,-5.0672913105e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.1236450076e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8828132697e-02,-5.6379608810e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.2722727656e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9405032070e-02,-6.1097864372e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.4559830725e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9608816117e-02,-6.6781215272e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.6318306327e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8624251433e-02,-6.9692256701e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,1.8491859734e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8005336827e-02,-7.4279935729e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,2.0533783734e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6008905581e-02,-7.4868294262e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,2.3057690263e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4983514093e-02,-7.7655449306e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,2.5377801061e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.2787467914e-02,-7.6025241341e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,2.8245559335e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1816766775e-02,-7.6957651634e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,3.0817589164e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0014927336e-02,-7.3667567920e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,3.3996731043e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.3406506595e-03,-7.3003582635e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,3.6771294475e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.0609067277e-03,-6.8594348522e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,4.0200778842e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.6478119072e-03,-6.6471017764e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,4.3107119203e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.6901914531e-03,-6.1240400072e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,4.6699479222e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.3494458502e-03,-5.7602523663e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,4.9651587009e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.4474097885e-03,-5.1773033533e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,5.3300517797e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.9769998941e-03,-4.6620182145e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,5.6206858158e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.9567393443e-03,-4.0577323878e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,5.9799218178e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.2134698243e-03,-3.4243399775e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,6.2573784590e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0266121475e-03,-2.8560247495e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,6.6003268957e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.5203601804e-04,-2.1798880908e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,6.8575298786e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5337261970e-04,-1.7045706137e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,7.1754437685e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.7180264653e-03,-1.0830263628e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,7.4074548483e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0362268542e-03,-7.3522798591e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,7.6942312717e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.5468439585e-03,-2.4993381064e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,7.8984236717e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7478684859e-03,-3.2804294106e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,8.1508141756e-01,4.9999998882e-03
