DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8635930488e-04,5.5334348614e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.1508141756e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2132741800e-03,5.7536714696e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.2876574993e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.4422659200e-03,6.2301611913e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.5440170765e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.4504923624e-03,6.5300565312e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.6596781015e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1618630109e-02,7.2732000818e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.8763552904e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5944354342e-02,7.5934766280e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.9725744724e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2903422583e-02,8.5489714030e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.1528302431e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.7052508303e-02,8.7676241635e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.2318254709e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.5926790912e-02,9.7282454424e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.3798142672e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.4127977100e-02,9.6536549535e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.4439685345e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8000551005e-02,1.0145488980e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.5641547441e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.6669579047e-02,9.5711136431e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.6157985926e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.6065248922e-03,8.9785907262e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.7125470638e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.7745726498e-02,7.8988552307e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.7538256645e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5844602492e-01,5.7813437924e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.8311561346e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7860949380e-01,4.6541506391e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.8639625311e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.9740591303e-01,1.7561216574e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.9254208803e-01,4.9999998882e-03
