DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9709057645e-04,3.2964704046e-03,0.0000000000e+00,3.4802189579e-01,0.0000000000e+00,9.9513763189e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.3414638211e-05,-5.3497786612e-04,0.0000000000e+00,6.5197810421e-01,0.0000000000e+00,2.5955263991e-03,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.8138725774e-05,-1.1604173320e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4579399079e-03,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.3496046635e-06,-1.6715428214e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0738561861e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1146064963e-04,-2.3199127484e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6884420067e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5443771943e-04,-2.6755660683e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1012259647e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.7976579614e-04,-3.1737308022e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8745280579e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.6765738853e-04,-3.2349749993e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3909671009e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2650508975e-03,-3.3825411155e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3584551662e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4084004203e-03,-3.0938865348e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.9322211445e-03,-2.7947211659e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2018588185e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8983011904e-03,-2.2553359505e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.9918133318e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1964996758e-03,-1.6307950408e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4716998041e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8343599934e-03,-1.0431775753e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4338931143e-02,5.0000000745e-02,4.9999998882e-03
