DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3336704236e-04,-1.3615852050e-04,0.0000000000e+00,3.4802189579e-01,0.0000000000e+00,9.9513763189e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4476840810e-04,-3.3718978389e-04,0.0000000000e+00,6.5197810421e-01,0.0000000000e+00,2.5955263991e-03,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.9620011291e-04,-8.8615593441e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4579399079e-03,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.6757326365e-04,-1.1826294534e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0738561861e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.2792559367e-04,-1.6573797628e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6884420067e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0387939397e-03,-1.8577356202e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.1012259647e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.2940165060e-03,-2.1833158820e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8745280579e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5724834417e-03,-2.2357467727e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.3909671009e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8452352217e-03,-2.3564807300e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3584551662e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2506647213e-03,-2.2319059444e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.6222472542e-03,-2.1243758477e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2018588185e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.2567412854e-03,-1.8268059901e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.9918133318e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8937225892e-03,-1.5089229817e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.4716998041e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.9067576003e-03,-1.0748471108e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4338931143e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.0572146918e-03,-6.0003101685e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1236450076e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.6335388022e-03,-8.2626509401e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2393059582e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.6024129242e-03,4.8297452799e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4559830725e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1925441678e-02,1.0239512475e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5928262472e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5019263596e-02,1.6191254419e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8491859734e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.8196745267e-02,2.1080948134e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0080868900e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2630933111e-02,2.6645881815e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.3057690263e-01,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.6581256565e-02,2.9885227859e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4863182008e-01,5.0000000745e-02,4.9999998882e-03
