DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1920113172e-03,-1.0242392900e-01,0.0000000000e+00,6.5197690059e-01,0.0000000000e+00,9.9740445614e-01,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.6809455289e-03,4.2405588179e-02,0.0000000000e+00,3.4802309941e-01,0.0000000000e+00,4.8624044284e-03,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.3880734792e-03,5.6226368508e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4579399079e-03,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3906276427e-02,8.1240016480e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3603786938e-02,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7087182498e-02,9.3050758077e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6884420067e-02,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.6649140920e-02,9.9673083049e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4617427960e-02,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.0930138263e-02,1.0644361143e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8745280579e-02,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.4340955419e-02,1.0159414205e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.8420140743e-02,9.4999998808e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8075246756e-02,1.0350121118e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3584551662e-02,9.4999998808e-01,4.9999998882e-03
