DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000000e+00,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.6135001523e-04,-1.1025719285e-01,0.0000000000e+00,4.4721848537e-01,0.0000000000e+00,9.9587738514e-01,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.8950232487e-04,1.1087395967e-02,0.0000000000e+00,5.5278151463e-01,0.0000000000e+00,3.3353285398e-03,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.1952394403e-04,2.0366016108e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.4579399079e-03,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0302508590e-03,3.1752095886e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1673635803e-02,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.8777567932e-03,4.2072305651e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6884420067e-02,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.2069969915e-03,5.1440294124e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2188816220e-02,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.1440318638e-03,6.1642855400e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.8745280579e-02,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1923399257e-02,6.7300182657e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.5381678492e-02,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4691093936e-02,7.5747740013e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.3584551662e-02,8.9999997616e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7662163110e-02,7.7856196284e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.1828593016e-02,8.9999997616e-01,4.9999998882e-03
