DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.4999998808e-01,0.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9919480571e-04,-2.7868615701e-04,0.0000000000e+00,3.4802309941e-01,0.0000000000e+00,9.4999998808e-01,4.8624044284e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.3669010872e-01,7.2755133791e-04,0.0000000000e+00,1.3039538012e+00,0.0000000000e+00,9.4999998808e-01,9.9740445614e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5898532589e-03,-4.2613014534e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.4579399079e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5327337769e-03,-5.7730292092e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.3603786938e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.2643326234e-03,-6.5226051889e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.6884420067e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1297947963e-03,-5.6455143561e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.4617427960e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8073526160e-03,-5.2730363695e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.8745280579e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4392258088e-03,-1.1820130176e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,3.8420140743e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9258717291e-03,5.5518305284e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,4.3584551662e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.1522680999e-03,7.7284056870e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,5.5603116751e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.2976592740e-03,1.0497590199e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,6.2018588185e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.9971129183e-03,1.8693578777e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.6817430556e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.6939600890e-03,2.1125744472e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,8.4716998041e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.8905133070e-03,2.5945490229e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.0274253041e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.1525226682e-03,2.5343284979e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.1236450076e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,3.0490478521e-03,2.0695445971e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.3403217494e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0358443745e-03,1.3282117533e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.4559830725e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.8435641470e-04,-6.9225631637e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.7123423517e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.9928867829e-04,-2.5251055612e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.8491859734e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3088207510e-03,-6.5928486435e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.1468675137e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.3794191540e-03,-9.8940937938e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.3057690263e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.5514630328e-03,-1.6432649514e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.6440060139e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.6746633872e-03,-2.1530822496e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.8245559335e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.0289061226e-03,-3.0979304338e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,3.1995189190e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.2841829834e-03,-3.8135591964e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,3.3996731043e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-8.8451897612e-03,-5.0899272030e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,3.8041627407e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.0243609219e-02,-6.0235920893e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,4.0200778842e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.2020783502e-02,-7.6624357814e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,4.4437780976e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.3566963127e-02,-8.8069744761e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,4.6699479222e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.5695843741e-02,-1.0843379991e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,5.1003205776e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.7479378600e-02,-1.2172796908e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,5.3300517797e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.0288942658e-02,-1.4665506712e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,5.7537519932e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2468941951e-02,-1.6123218865e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,5.9799218178e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.6374172750e-02,-1.9119300475e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,6.3844114542e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.8971368214e-02,-2.0567327145e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,6.6003268957e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.4037450404e-02,-2.3944163264e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,6.9752895832e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.6530698328e-02,-2.5101301787e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.1754437685e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.1592197121e-02,-2.8334611712e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.5136810541e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.2539028765e-02,-2.8824113161e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.6942312717e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.4275178053e-02,-3.0984588576e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.9919129610e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.1418461764e-02,-3.0565126775e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,8.1508141756e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.4514411053e-02,-3.0816450831e-01,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,8.4071731567e-01,4.9999998882e-03
