DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,1.0000000149e-01,0.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.0678466767e-04,-8.4933516499e-05,0.0000000000e+00,4.4721944279e-01,0.0000000000e+00,1.0000000149e-01,4.1226041503e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,1.0000000149e-01,1.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,6.7577958889e-01,3.1871299311e-03,0.0000000000e+00,1.1055611144e+00,0.0000000000e+00,1.0000000149e-01,9.9666470289e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2422986450e-03,-1.8088243546e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,7.4579399079e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.8116327688e-03,-2.7311149448e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,1.2668714859e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.2515714791e-03,-4.2593062666e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,1.6884420067e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5224610384e-03,-5.0935444418e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,2.3440873250e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.7829319279e-03,-7.1772650472e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,2.8745280579e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.5211455588e-03,-7.3165193140e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,3.6948140711e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.4649242610e-03,-9.5759658551e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,4.3584551662e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3616208129e-03,-7.5828298750e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,5.3774528205e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,7.9445845726e-04,-8.9114383401e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,6.2018588185e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4321052542e-03,-2.2032953692e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,7.4565827847e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.7140222206e-03,-3.7315713225e-05,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,8.4716998041e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.9603012209e-03,1.4176961333e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,1.0000000149e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.9686291254e-03,2.2372463790e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,1.1236450076e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.1255311410e-02,4.5901203373e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000149e-01,1.3073550165e-01,4.9999998882e-03
