DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,9.4999998808e-01,0.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4841988880e-03,8.6713840546e-06,0.0000000000e+00,3.4802309941e-01,0.0000000000e+00,9.4999998808e-01,4.8624044284e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.8813806737e-01,5.7204104420e-05,0.0000000000e+00,1.3039538012e+00,0.0000000000e+00,9.4999998808e-01,9.9740445614e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.6197121352e-03,-1.2271488807e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,7.4579399079e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3500907153e-02,8.7250624417e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.3603786938e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5900738718e-02,9.3856172448e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,1.6884420067e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6424510881e-02,2.4307073541e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.4617427960e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6294169269e-02,2.3477056198e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,2.8745280579e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.3546164871e-02,3.4979643423e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,9.4999998808e-01,3.8420140743e-02,4.9999998882e-03
