DXYZ:0,DXYZ:1,DXYZ:2,velocity:0,velocity:1,velocity:2,dirBC,neuBC,Points:0,Points:1,Points:2
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,5.0000000745e-02,0.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.9536994159e-04,-9.5731600951e-05,0.0000000000e+00,6.5197810421e-01,0.0000000000e+00,5.0000000745e-02,2.5955263991e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0000000000e+00,0.0000000000e+00,0.0000000000e+00,2.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.0000000000e+00,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,4.6450469507e-01,7.1675212887e-03,0.0000000000e+00,6.9604379158e-01,0.0000000000e+00,5.0000000745e-02,9.9513763189e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.5296629497e-04,-2.9068387695e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,7.4579399079e-03,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,8.1358812959e-04,-4.6901520346e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.0738561861e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1095803863e-03,-8.5119296734e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.6884420067e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.2898967949e-03,-1.1153065752e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,2.1012259647e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5400583160e-03,-1.6966268784e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,2.8745280579e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.5626066546e-03,-2.0233964691e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,3.3909671009e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.6566642758e-03,-2.7844863689e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,4.3584551662e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.4084004203e-03,-3.0938865348e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,5.0000000745e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1985795228e-03,-3.9151064193e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,6.2018588185e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4931906183e-04,-4.0286322058e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,6.9918133318e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.4568622654e-04,-4.6006921379e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,8.4716998041e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-1.2405531573e-03,-4.2330115293e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,9.4338931143e-02,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.5230626568e-03,-3.9997363715e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.1236450076e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.8143825881e-03,-2.8684373255e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.2393059582e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.4281568357e-03,-1.1858265777e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.4559830725e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.3339816137e-03,7.4557633810e-04,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.5928262472e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.5490914619e-03,4.1358879071e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,1.8491859734e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.5785588238e-03,6.5145055018e-03,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,2.0080868900e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-7.6976700077e-03,1.1060051206e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,2.3057690263e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-6.9033587536e-03,1.3336719962e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,2.4863182008e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-5.9207279979e-03,1.7871794898e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,2.8245559335e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-4.7803872734e-03,1.9631003819e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,3.0247092247e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-3.3158240827e-03,2.3061458332e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,3.3996731043e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.2921570027e-03,2.4139783294e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,3.6155876517e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-9.9375597374e-04,2.5937795471e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,4.0200778842e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,-2.9692321653e-04,2.6353552868e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,4.2462468147e-01,4.9999998882e-03
0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.4265637134e-04,2.6611214615e-02,0.0000000000e+00,0.0000000000e+00,0.0000000000e+00,5.0000000745e-02,4.6699479222e-01,4.9999998882e-03
